id,text_clean,polarization
eng_737e402f83d6f36f2023195aecac92df,joe biden leave white house today reflect life legacy,0
eng_f1efd70c54e6b1e24e61563b2d1f2cd5,one gawn anotha one bawn gaza forever,0
eng_2e884a763a7e73f5107bf8bfdbc0ecef,ashkelon hamas rebuild end,0
eng_a2a48ba837e303c04a683a5bf26b3960,asylum seeker bus dingo hallucination aiart genai digitalart refugee,0
eng_093c34c6e4cbbc904bae7f9e030b7a6d,asylum seeker prevent work sometimes resort shoplift wato,0
eng_3e93a286942ca88e5b7bdbdffad79073,10am today voter registration challenge hearing begin hearing open public,0
eng_9f6f316581cc9416fc87c87d6368f60a,break idf shot santa sleigh,1
eng_ed4d3d23572c0ee86d904e61d828626e,break iran sri lanka reach agreement 29day ceasefire,0
eng_638c2bc2c79447b16d871aa31f811ed1,break voter registration continue please go get pvc,0
eng_aa576c9110b0dccda08b77e49dac151d,band aid refugee,0
eng_8cddc077c20b0aef53034203d8554181,not charge insurrection duh,0
eng_b4ef213de6ace340c020f71e1e613f42,need sanction russia sanction hurt u later not remove sanction,0
eng_2f94ca07458d2cdea19ed9c3a93026e0,biden administration prepare bln military aid package ukraine reuters,0
eng_923b5051053aa20d5de37a0b6452e4c1,bidens climate agenda enable putin ukraine invasion republican say,0
eng_e3aedb0fc2ae8120e4c19c53dd1a282b,blue state need start build militia start hiring general,0
eng_6ee25a8506e9f69d312eb7a21f6c4acf,bluemaga support ethnic cleanse brown people,1
eng_7ba344fec247c62ef1bee02a08fb05bb,bullshite call fake news,0
eng_ab438913a1c84df90c6c9b7ad35bdc4d,daddy say chinese run fake news,0
eng_51f7551e381ebec339045cb04dacc255,conscientious objector ethnic cleanse genocide,0
eng_2b98f5fc2d8a26dcc597c9382584bab6,way say gender ideology harm woman etc not fight gender ideology mistake,0
eng_0c139f792e8157e60ef7facc4fd9861a,cia director warn nato expansion could trigger civil war ukraine,0
eng_73e37ae4e58af3cc9130f89fddd67047,cnn fox news lite,0
eng_829498ecf668760dabebdbd9ca8c4520,cnn piece trump shit bought payed trump maga boycott cnn,1
eng_371d6283147b188223a9a1b6bc669c56,cnn report 13 000 russian arrest protest ukraine invasion russia able build jail fast enough,0
eng_d57c13af82f38a7921ce49c4cbb2a143,california would like abolish electoral college bbwa barrybonds,0
eng_3a06609117436898861e470da911f680,blue state safe heaven case tose law enact,0
eng_7f7b16e99838454dd18b1e9cc8620350,please dig detail proof election fraud exist american people know act,0
eng_f716aca6a1fb7519321e755e403f370f,say war crime,0
eng_eafafadab3d54a7eb2ab68f2e16323fa,canada announces billion border security plan donald trump tariff threat,0
eng_d4318400611361d4a44df98c2c1143ce,not arrest greg abbot facilitate illegal immigration betoforgovernor abbottfailedtexasagain,1
eng_3150de4a42f28a3ac4359c591cde67bb,capitalism siphon energy,0
eng_310afb07baaa0d05c15673b66b58b404,chad situation report 5 november 2024 refugee,0
eng_272401fa0682029b74c83129807e46a7,christian nationalism fascism wrap flag stand bible page bible blank,1
eng_154f94dbe45d670c45f7b2e1795c5caa,come democrat let u,0
eng_c662ca243d1ff7db71358f855c7b483c,consider boycott bigotry misogyny xenophobia homophobia ignorance bullying hatred fascism upcoming administration,1
eng_8feffdfa8516789141701cb5c3f6d9fd,council state suspends reception freeze certain asylum seeker,0
eng_40863ccfdd2c929fab786cef0a1b6fca,crazy wake agenda item like support red state,1
eng_782eed42a1ceae2e7df9048ddb6b5877,crypto least problem populism government stupid rise,1
eng_a6fce8f7ed571eaf695777bd44e433fb,dang right far right extreme right dick tator right,1
eng_0c8bdadf0f7d562cc2a174460d1b8915,dear god reposting statement mike penny he right road peace must build truth,0
eng_d67cec8cd6a5f152b43d20f7863ad689,debatable always socialist history though mate majority crowd yes club not sure,0
eng_fb7ced9f626e5f7537086e3d71a64e3d,decertify rig election 2020 bringtrumpback rightful position prez maga americafirst,1
eng_f50aa052618c8ca974f5d8ca22762bf2,delete facebook account want fake news would sign x thread bluesky hop follow,0
eng_e77ff1807aef007b2444adb09efc5d18,democratic rise star kamala harris bdsm,1
eng_e56c0079304ce7972399bfb871d45447,democrat not bad messaging also democrat,0
eng_2b54a5eed61155e8b899eff1f4070254,democrat not threaten,0
eng_925df080f687da3631ad6a515d722829,deterrence border security america good must,0
eng_953edc14ec955fff7816cc708963f8bc,dietrich bonhoeffer german pastor theologian oppose national socialism kill nazis resistance,0
eng_922c77dec6f052dcc15f421394a81b52,democrat actually anything,1
eng_cc5e3ab1cf65a47769fb2eda918672f1,think united state open border,0
eng_cd861c186ef04613fe17f7df16229c7d,presence take control sound well military occupation yes clearly,0
eng_fe0769dae0e2f41b557e1496a5670d47,anyone know time ukraine invasion world war 3 suppose start,0
eng_66cf5aedea4c7809b1a8d0d5a6b080a1,donald trump hoe,1
eng_d8d7d0662139da9e2395bd1402a21920,donate friend idf,0
eng_47f5800ae8c73547807fc48d84da37e4,not forget somehow socialist handout bad thing even people complain,0
eng_a7dad3db368fc911a2da46db32006f0a,not always talk bad socialism,0
eng_3f21d69c75eefa896793da03deb4844e,excuse kamala harris not owe u,0
eng_7e337a0240742b02711b08b3375607c4,early voting win easy everyone go vote,0
eng_f30afeac39f910c3178dfe5b5ff0a281,early voting tx start today,0
eng_c205b5e77e74a8b5b0e1ac841a58f6be,election fraud occur arizona great,1
eng_c813ef8783fd5347329ec8ddcb406d7d,election fraud punish severely,0
eng_b7445c8e4e0e271e4b9c012ddbdea070,electoral college fuck drag,1
eng_befb796acdd6491b0997e98b8b41100f,elon musk nazi despise idea multiculturalism religious pluralism,1
eng_477027a68cd6fb230ae40e52b95cf5df,elon musk enemy open border launch career work illegally corruption trump billionaires cheat lie benefit,1
eng_951f17826ce52347c16d753f649b714e,elon immigrant deport wait live apartheid state fuck elon,1
eng_d821455627f4c12226a1287d65dc3565,elonmusk citizenship biden immigration deportation politics polymarket,0
eng_ba5ace48416d4b4d04cd388eeaf0688a,es ist unfassbar wie spahn sich richtung fake news und trumpismus bewegt nat rlich nicht allein einfach ekelhaft,0
eng_206f1f0443ceaa5c96ed79e26f77a847,et sjovt eksempel p hvordan en lille fjer blev til fem h ns og en karriere propaganda og fake news,0
eng_4ce101196e47695f3c9712a1f646cd0d,even russia china shitcanned socialism capitalism,1
eng_3b32dc5bffd801bed78813105038e589,exactly no way kamala harris get few vote joe biden no way,0
eng_352260d2cfe12c5b119dd99fe8f24964,example voter suppression silent weapon quiet,0
eng_470a504f97c1a4c64829bcd9a57088f3,fafo get real tge red state,1
eng_844dcf7a2556ed7aec6ab46393463078,free palestine freedom palestine freedom humanity,0
eng_fb49623d6d9744eb694f70b65915e2ca,ft trump intend continue u military aid ukraine inauguration trump team tell european official,0
eng_58ed59b0dc554581e2fe15c2ec251cce,fuck donald trump death,1
eng_d712b984c87114714345de885b740f4d,fuck joe biden fuck joe biden fuck joe biden doo dah doo dah,1
eng_92d5fac8b60f14daa525b52800f7f677,failed ukraine invasion show russia paper tiger,0
eng_b7d6074fdbf89c93d669071f4df0e011,fake news begone english propaganda,1
eng_4bfce4f337f58be5ca4b06b61dd5cd8c,fox news not news real news different opinion,0
eng_f3805f10a52cf2001a4a36f174041f8d,fuck islamic university gaza palestine,1
eng_5a778d051df673bdf5f3a45d7f87ac22,funny not worried another insurrection wonder anything office,0
eng_3e78571fe1f474f8539bf85f8d8cab68,gender ideology radical idea woman people,1
eng_2fb2e14a990690f005b71e4c2dbae11f,germany accuse russia war crime increase military aid ukraine per anadolu agency,0
eng_d41fd5cc92f68d8e48198e10db2c730e,glad hear open border guy run trump white house,0
eng_77e2c159c4ec7587082c7cacc5bde4d5,goid news republican disgust,1
eng_57e425a54dadbac4bd1cceea56f0fdd0,great opportunity permanent war israel annex west bank via,0
eng_6bf629030d9b0f3a81bad39da2480993,great job let mini goebbels spew garbage cnn,1
eng_87ad431518ff1b3ea27e190f6364f50f,great news sanction russias shadow fleet expand 52 new vessel add sanction list,0
eng_fa5b40d6212a22412ea6d12dfbd58da7,great mullet presidency xenophobia front oligarchy back,1
eng_ed3b03ba033951fd0a0d8a37cec670c3,gun control not exist way,0
eng_4ceebf595dbe4eef279d5fab6e6ff927,hello propaganda machine wave,0
eng_92cf7b93e47dda47763d575802ae83f7,human right human not pick choose thank tirelessly campaign right asylum seeker,0
eng_588e891104ef61491e7d48cb193227ef,hamas call mobilization repel pa security force amid west bank ops,0
eng_4dc63c4973d106af5d56faf13ff89795,hamas want ceasefire since oct 8,0
eng_3d6b86e3feac1fc20db753f96e557b11,heaven strict immigration law hell open border,1
eng_7016b14b935a14dca45a734d89e14fe3,source document zionist west bank,0
eng_286f64626de78b21e86056c2dc191887,hey harry include follow voter registration link post like,0
eng_902fb8f4110e27b009c0b5a5fc3bb542,hey republican grow pair,1
eng_4b0bed9164da07b0435e365a8203b794,hi house remove day voter registration vote act mapoli,0
eng_58e3fd048ae1d053389ad50388e1a64b,mexico try avoid migrant crisis trump,0
eng_86155c2f3fcb7d643fcaf73372803cdc,long human right strip away oligarchs socialism blacklivesmatter pride freepalestine eattherich feedthepoor downwithcapitalism,1
eng_e2e3b19dfb9863f69a33cc1ad511cd2a,populism survive project fear,0
eng_921349b014563c3124a01b130363ac3b,gun control work mexico,0
eng_1414f3190cc4d35692d58be3740ddb8d,agree xenophobia religion work well,1
eng_8b17c4d98c2148c4616563ce13da6714,not hyperbolic say take vote right away adult woman,0
eng_f976e39b256e672761c9eb2ea8f59733,not help wonder whether fund free red state,0
eng_66524395fd38bc7c3c734642fc2ad9bb,not think people even know communism socialism fascism anti communist propaganda machine incredibly successful,0
eng_c5435cc121340abefc66f932c35ffbcd,guess zelensky become high paid comedian time zelensky,1
eng_c2369a79b5b018a54e4bbf1ed8b97115,hat say ukraine invasion turn mom grandma protect home son frontline,0
eng_9d813fc54f4b6e5d104aae25f1e0b46d,love diversity multiculturalism home town meet many great people walk life,0
eng_738b839c8254331136a837f5fed5ba46,mean def put x xenophobia,1
eng_8e36410ccd55fa864886f8f1157bdf47,miss kamala harris senate era recent confirmation hearing,0
eng_ae06b3d099b275682c09159c8e45745f,need immigration client,0
eng_0b28b9b5291fc1d85524b9def0e2aeaa,need take vaccine look forward expose rig election,1
eng_1c276958b5854309eddc9fae9996fc20,never think id agree mike penny fuck,1
eng_a426b81a123784056e1ad75107cfe29d,rail zionism quite bit want say fuck antisemitism zionismjewish happy hannakah,1
eng_e39ccffa54dc51f4a82e521eadb88105,remember aoc support antisemitic jamal bowman remember aoc vote purely defensive iron dome,0
eng_f921baecc93bcaff1da138ceee171edd,texted mom last night break wake respond voter registration link ok,0
eng_955de11d6b7c9f46b14db807eb7f132d,think part country may resistance open border others,0
eng_c63013c2d123a1d7242c4a9d8641a883,think find chief export xenophobia bigotry,1
eng_5d40d7f8aac19ddfa43d74ae6e34c78d,think throw rogan clever breitbart starr,0
eng_448283da07183a293b30a554e8bcd684,think suppose defund police,0
eng_7716ba4ddcb61b1915879649a413129b,want free palestine lifetime,0
eng_71e288db2b32fa7ef327e483ed4e2c9b,wonder joe biden kamala harris watch,0
eng_300b9fabdb9cee5267d85172724792d4,would not surprised blue state draft article secession,0
eng_3f2c2a5f286dcd4045d4073ead3e1493,iaf intercept missile fire yemen idf commander injure west bank vehicle explosion,0
eng_5c2bf5d547f55cf352fd003c5b605b92,idf display thousand hezbollah weapon share detail pager operation,0
eng_c982edcfc0dad721b19d18d6780460b3,idf kill palestinians west bank sport,1
eng_f2bcbf0f18a75a0af37991917b97ed79,ifla publishes first ever guideline library support displaced person refugees migrant immigrant asylum seeker,0
eng_5b228edc84f5dcc6b59021afa9f95437,ice pick fuck disgust not exist zionism,0
eng_572c37d54570aceec34ff94bb91ed405,republican sue studentloanforgiveness sue republican,1
eng_bcf8ffaf43c8ff748b5ffbfee6de6d33,say ukraine invasion inject crypto obsession please say nothing,0
eng_ecdd68a7b567b72a205e3d1a4b878591,every government much ukraine invasion state social medium still happen,0
eng_828aba7f598225073c3c3dbb79969798,liberal defend pedophilia part liberal agenda need reread let sink,1
eng_e455ec60a2c00c0098e1bb0f09e357b3,start war civilian casualty,0
eng_d7b36896843bccc4714ed0eba8bbf272,ill believe see tell congress pas significant military aid bill ukraine,0
eng_e68354792a10f2c88889b0a9e7cca144,ill take electoral college,0
eng_d9a4e917780db5c6e4ec20b632f4ead8,illegal immigration aside play hand soon,0
eng_47296783c009a4fb0e0a61385154b04d,democratic socialist socialist,0
eng_e710ab9d58691cb46d01957d9f45148a,fan mike penny bizarro world living,0
eng_74b0d2b759735926def04811ccdbb06a,80 sure kamala harris not really exist,1
eng_e5a3354164bcb79813745d5b9a5f050e,delighted report interminable 31 year ceasefire battleofalberta finally end,0
eng_a9fdcf77306f1c1f41085aaa70612a1b,kind love zelensky,0
eng_96c39b6e5a82f18f3cbe3cb29fa66122,never go forget watch weep iron dome funding protect civilian terrorist rocket never,0
eng_5d77eb0aa900c50a04bd7137692e6911,part israeli fuck,1
eng_b7acba0186782e3186b7b8ae42bb4016,glad joe biden pardon hunter biden empathy compassion everything world,0
eng_29cd2eb18b00f799e51787de5d62cb2b,imagine term nationalism,0
eng_a6bc211a8b0daa1a9a3a04d22fd83a80,immigration lawyer next 4 year,0
eng_e53a0d7ac276534d6d758bf7a20afb76,impeachment option get right,0
eng_fff218b202e7a278dfeaace4c55a509c,imperialism try make comeback,0
eng_467947fb7236faef2ff06716acc555db,indeed trump america full hate xenophobia,1
eng_048a632d1321145e3e8e8f083f009ac6,investor flee bank sector etfs follow ukraine invasion,0
eng_37dc50e96c518577e2b329559c8818eb,hunter bidens laptop conspiracy theory,1
eng_4cd2795796e9384d03e051fd3bce7b52,priti patel daughter refugee asylum seeker,0
eng_cb6aba3e9d021c251ec96a2d18a68e48,not huff post fake news,0
eng_c03f4bafd2016fb6aac10e9a9fc73bd7,israel claim iron dome become effective air defense system world 97 success rate intercept,0
eng_e71ed9acf5876dc1ad56b9248e3dbf23,israel racist apartheid state ethnic cleanse normal mo enough enough savesheikhjarrah,1
eng_22526c1c5911d97fcb05505915f71e7f,israel launch new operation target gaza strip,0
eng_812801092ead3ad232eda89b1d3cb49c,israeli sniper target icu gaza hospital director say usbackedgenocide israelwarcrimes,0
eng_6a54de79db23170d33eb37c28ca50127,israeli emigration rise posthamas attack,0
eng_abca93144daa7033cb92cfe20880b501,israeli historian lee mordechai document israeli genocide gaza,0
eng_659928d173add0d8d03c1d452054261e,not antiimmigration ticket antiillegal immigration ticket big difference almost americans support legal immigration,0
eng_0966d1a86effb32802c8acc970995f9e,cluster vengeance sad total disruption blue state cost immigrant,0
eng_f473c25aad8cf481308250dcd83b94be,would interest power decide go electoral college,0
eng_30de61c0ab8896e61577f5c497c83075,italian birth foreigner law refugee,0
eng_4703f65ce49ced3d0deb1d5e74eaa204,almost though medium propaganda,1
eng_cf7f7d75146c7ebefe10c1351d96172b,always absolute least patriotic people make big thing nationalism,0
eng_42c9330255dd533b15ddb845a616c2e0,ny post literally fake news,1
eng_2322c377e43c4b7439d43de76de5d11b,joe biden incompetent evil,1
eng_0afbc6d9901001202533cad49065b06b,joe biden not pardon leonard peltier do,0
eng_36451cf2b39e31beb4598c9dd63e463a,join starter pack organisation support refugee asylum seeker uk,0
eng_57691441f2e138cd44385f4904864162,reminder andrew breitbart no longer walk earth,0
eng_ce25dcefc8d3ca8a552786f4abfabd41,follow kamala harris wait claudia sheinbeum join follow,0
eng_589e0097b9b3a0b6435a861d76e25758,read recent post beg folk read actual postwar history denazification not thing actually happen meaningful sense,0
eng_b30d7045224470dcc28384adeab08a2d,watch someone call hunt get upset steve reed call braverman extreme right politicslive,0
eng_4867475f686b2156bfdc609e3716f110,kamala harris exact,0
eng_4876893c2a4ae35f5ccccf866bd701f1,kamala harris not shit realtalk,1
eng_0c1e92d73f2d3896a9e4cd3984d61178,kamala harris democratic frontrunner california governor 2026 poll,0
eng_8dce6169e5af4905f06742e388a3a43f,kamala harris fave andetson palmets sister,0
eng_3e4076dab5c65efcb2334e4fe5938e20,kamala harris dark president dumb,1
